ID,Folder,PDF_File,Category,Page,Product_Title,Description,Price_Formatted,Raw_Price,Extraction_Method,Line_Text
FURN-00136,A -DIVINE CHAIRS PRICELIST,DINNING PRICELIST -AUG26 .pdf,dining,14,21,,₹0,0,text_regex,21000/-
FURN-00137,A -DIVINE CHAIRS PRICELIST,DINNING PRICELIST -AUG26 .pdf,dining,14,19,,₹0,0,text_regex,19000/-
FURN-00138,A -DIVINE CHAIRS PRICELIST,DINNING PRICELIST -AUG26 .pdf,dining,15,10,,₹500,500,text_regex,10500/-
FURN-00139,A -DIVINE CHAIRS PRICELIST,DINNING PRICELIST -AUG26 .pdf,dining,15,18,,₹500,500,text_regex,18500/-
FURN-00140,A -DIVINE CHAIRS PRICELIST,DINNING PRICELIST -AUG26 .pdf,dining,15,Wood,,"₹22,500",22500,text_regex,WOOD : 22500/- | METAL : 20000/-
FURN-00141,A -DIVINE CHAIRS PRICELIST,DINNING PRICELIST -AUG26 .pdf,dining,16,19,,₹500,500,text_regex,19500/-
FURN-00142,A -DIVINE CHAIRS PRICELIST,DINNING PRICELIST -AUG26 .pdf,dining,16,14,,₹500,500,text_regex,14500/-
FURN-00143,A -DIVINE CHAIRS PRICELIST,DINNING PRICELIST -AUG26 .pdf,dining,16,23,,₹0,0,text_regex,23000/-
FURN-00144,A -DIVINE CHAIRS PRICELIST,DINNING PRICELIST -AUG26 .pdf,dining,17,16,,₹500,500,text_regex,16500/-
FURN-00145,A -DIVINE CHAIRS PRICELIST,DINNING PRICELIST -AUG26 .pdf,dining,17,14,,₹0,0,text_regex,14000/-
FURN-00146,A -DIVINE CHAIRS PRICELIST,DINNING PRICELIST -AUG26 .pdf,dining,17,19,,₹500,500,text_regex,19500/-
FURN-00147,A -DIVINE CHAIRS PRICELIST,DINNING PRICELIST -AUG26 .pdf,dining,18,21,,₹0,0,text_regex,21000/- | BLACK - 21000/-
FURN-00148,A -DIVINE CHAIRS PRICELIST,DINNING PRICELIST -AUG26 .pdf,dining,18,14,,₹500,500,text_regex,14500/-
FURN-00149,A -DIVINE CHAIRS PRICELIST,DINNING PRICELIST -AUG26 .pdf,dining,18,23,,₹0,0,text_regex,23000/-
FURN-00150,A -DIVINE CHAIRS PRICELIST,DINNING PRICELIST -AUG26 .pdf,dining,19,13,,₹750,750,text_regex,13750/-
FURN-00151,A -DIVINE CHAIRS PRICELIST,DINNING PRICELIST -AUG26 .pdf,dining,19,10,,₹750,750,text_regex,10750/-
FURN-00152,A -DIVINE CHAIRS PRICELIST,DINNING PRICELIST -AUG26 .pdf,dining,19,11,,₹0,0,text_regex,11000/-
FURN-00153,A -DIVINE CHAIRS PRICELIST,DINNING PRICELIST -AUG26 .pdf,dining,20,15,,₹0,0,text_regex,15000/-
FURN-00154,A -DIVINE CHAIRS PRICELIST,DINNING PRICELIST -AUG26 .pdf,dining,20,15,,₹0,0,text_regex,15000/-
FURN-00155,A -DIVINE CHAIRS PRICELIST,DINNING PRICELIST -AUG26 .pdf,dining,20,16,,₹0,0,text_regex,16000/-
FURN-00156,A -DIVINE CHAIRS PRICELIST,DINNING PRICELIST -AUG26 .pdf,dining,21,21,,₹0,0,text_regex,21000/-
FURN-00157,A -DIVINE CHAIRS PRICELIST,DINNING PRICELIST -AUG26 .pdf,dining,21,15,,₹0,0,text_regex,15000/-
FURN-00158,A -DIVINE CHAIRS PRICELIST,DINNING PRICELIST -AUG26 .pdf,dining,21,15,,₹0,0,text_regex,15000/-
FURN-00159,A -DIVINE CHAIRS PRICELIST,DINNING PRICELIST -AUG26 .pdf,dining,22,Dining Chairs,PEPPER,"₹5,600",5600,ocr,"DINING CHAIRS | PEPPER | ₹5,600"
FURN-00160,A -DIVINE CHAIRS PRICELIST,DINNING PRICELIST -AUG26 .pdf,dining,23,12,,₹250,250,text_regex,12250/-
FURN-00161,A -DIVINE CHAIRS PRICELIST,DINNING PRICELIST -AUG26 .pdf,dining,23,11,,₹500,500,text_regex,11500/-
FURN-00162,A -DIVINE CHAIRS PRICELIST,DINNING PRICELIST -AUG26 .pdf,dining,24,Dining Chairs,IRIS (IND),"₹6,300",6300,ocr,"DINING CHAIRS | IRIS (IND) | ₹6,300"
FURN-00163,A -DIVINE CHAIRS PRICELIST,DINNING PRICELIST -AUG26 .pdf,dining,25,13,,₹500,500,text_regex,13500/-
FURN-00164,A -DIVINE CHAIRS PRICELIST,DINNING PRICELIST -AUG26 .pdf,dining,25,10,,₹500,500,text_regex,10500/-
FURN-00165,A -DIVINE CHAIRS PRICELIST,DINNING PRICELIST -AUG26 .pdf,dining,26,13,,₹0,0,text_regex,13000/-
FURN-00166,A -DIVINE CHAIRS PRICELIST,DINNING PRICELIST -AUG26 .pdf,dining,26,12,,₹0,0,text_regex,12000/-
FURN-00167,A -DIVINE CHAIRS PRICELIST,DINNING PRICELIST -AUG26 .pdf,dining,26,14,,₹500,500,text_regex,14500/-
FURN-00168,A -DIVINE CHAIRS PRICELIST,DINNING PRICELIST -AUG26 .pdf,dining,27,11,,₹0,0,text_regex,11000/-
FURN-00169,A -DIVINE CHAIRS PRICELIST,DINNING PRICELIST -AUG26 .pdf,dining,28,23,,₹0,0,text_regex,23000/-
FURN-00170,A -DIVINE CHAIRS PRICELIST,DINNING PRICELIST -AUG26 .pdf,dining,28,14,,₹0,0,text_regex,14000/-
FURN-00171,A -DIVINE CHAIRS PRICELIST,DINNING PRICELIST -AUG26 .pdf,dining,29,Chairs.,MY CHAIR MY PRIDE,Price on Request,0,ocr,CHAIRS. | MY CHAIR MY PRIDE | Price on Request
FURN-00172,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,1,Executive,工一尺,"₹2,026",2026,ocr,"EXECUTIVE | 工一尺 | ₹2,026"
FURN-00173,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,2,81,,₹0,0,text_regex,: 81000/- | MB : 79000/-
FURN-00174,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,2,76,,₹0,0,text_regex,: 76000/- | MB : 74000/-
FURN-00175,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,2,- 130,,₹0,0,text_regex,- 130000/-
FURN-00176,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,3,35,,₹0,0,text_regex,: 35000/-
FURN-00177,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,3,34,,₹0,0,text_regex,: 34000/-
FURN-00178,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,3,35,,₹0,0,text_regex,: 35000/-
FURN-00179,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,3,34,,₹0,0,text_regex,: 34000/-
FURN-00180,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,4,40,,₹0,0,text_regex,: 40000/-
FURN-00181,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,4,38,,₹0,0,text_regex,: 38000/-
FURN-00182,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,4,40,,₹0,0,text_regex,: 40000/-
FURN-00183,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,4,38,,₹0,0,text_regex,: 38000/-
FURN-00184,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,5,31,,₹0,0,text_regex,: 31000/-
FURN-00185,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,5,29,,₹0,0,text_regex,: 29000/-
FURN-00186,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,5,29,,₹0,0,text_regex,: 29000/-
FURN-00187,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,5,28,,₹0,0,text_regex,: 28000/-
FURN-00188,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,6,30,,₹500,500,text_regex,: 30500/-
FURN-00189,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,6,28,,₹500,500,text_regex,: 28500/-
FURN-00190,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,7,24,,₹500,500,text_regex,: 24500/- | MB : 23500/-
FURN-00191,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,7,23,,₹500,500,text_regex,: 23500/-  | MB : 22500/-
FURN-00192,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,7,32,,₹0,0,text_regex,: 32000/-
FURN-00193,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,7,31,,₹0,0,text_regex,: 31000/-
FURN-00194,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,8,16,,₹200,200,text_regex,: 16200/- |MB : 15300/-
FURN-00195,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,8,(Ind/Eco) 10,,₹500,500,text_regex,(IND/ECO) 10500/- |MB : 9
FURN-00196,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,8,(Imp),,₹310,310,text_regex,(IMP)       310
FURN-00197,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,8,11,,₹500,500,text_regex,: 11500/- | MB :10500/-
FURN-00198,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,9,21,,₹500,500,text_regex,: 21500/-
FURN-00199,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,9,20,,₹500,500,text_regex,: 20500/-
FURN-00200,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,9,20,,₹0,0,text_regex,: 20000/-
FURN-00201,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,9,18,,₹500,500,text_regex,: 18500/-
FURN-00202,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,10,19,,₹0,0,text_regex,: 19000/-
FURN-00203,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,10,16,,₹500,500,text_regex,: 16500/-
FURN-00204,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,10,15,,₹0,0,text_regex,: 15000/-
FURN-00205,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,10,18,,₹500,500,text_regex,: 18500/-
FURN-00206,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,10,17,,₹500,500,text_regex,: 17500/-
FURN-00207,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,11,16,,₹0,0,text_regex,16000/-
FURN-00208,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,11,15,,₹0,0,text_regex,15000/
FURN-00209,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,11,10,,₹700,700,text_regex,: 10700/- |MB
FURN-00210,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,11,10,,₹0,0,text_regex,: 10000/-
FURN-00211,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,11,29,,₹0,0,text_regex,: 29000/- |MB
FURN-00212,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,11,27,,₹0,0,text_regex,: 27000/-
FURN-00213,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,11,18,,₹500,500,text_regex,: 18500/-
FURN-00214,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,11,17,,₹500,500,text_regex,: 17500/-
FURN-00215,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,11,15,,₹700,700,text_regex,15700/-
FURN-00216,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,11,15,,₹0,0,text_regex,15000/
FURN-00217,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,12,15,,₹750,750,text_regex,: 15750/-
FURN-00218,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,12,14,,₹750,750,text_regex,: 14750/-
FURN-00219,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,12,14,,₹750,750,text_regex,: 14750/-
FURN-00220,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,12,13,,₹750,750,text_regex,: 13750/-
FURN-00221,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,13,23,,₹0,0,text_regex,: 23000/- | MB : 22500/-
FURN-00222,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,13,22,,₹500,500,text_regex,: 22500/-  | MB : 21500/-
FURN-00223,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,13,23,,₹0,0,text_regex,: 23000/- | MB : 22500/-
FURN-00224,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,13,22,,₹500,500,text_regex,: 22500/- | MB : 21500/-
FURN-00225,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,13,12,,₹0,0,text_regex,: 12000/- | MB : 11500/-
FURN-00226,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,13,10,,₹0,0,text_regex,: 10000/- | MB : 9500/-
FURN-00227,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,14,10,,₹750,750,text_regex,: 10750/-
FURN-00228,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,14,10,,₹0,0,text_regex,: 10000/-
FURN-00229,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,15,13,,₹0,0,text_regex,: 13000/-
FURN-00230,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,15,12,,₹0,0,text_regex,: 12000/-
FURN-00231,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,15,14,,₹250,250,text_regex,: 14250/-
FURN-00232,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,15,13,,₹500,500,text_regex,: 13500/-
FURN-00233,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,16,14,,₹0,0,text_regex,: 14000/-
FURN-00234,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,16,13,,₹0,0,text_regex,: 13000/-
FURN-00235,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,16,13,,₹500,500,text_regex,: 13500/-
FURN-00236,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,16,12,,₹500,500,text_regex,: 12500/-
FURN-00237,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,17,(Ind) 8,,₹800,800,text_regex,(IND) 8800/- | MB : 76
FURN-00238,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,17,11,,₹500,500,text_regex,: 11500/-
FURN-00239,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,17,10,,₹500,500,text_regex,: 10500/-
FURN-00240,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,18,10,,₹500,500,text_regex,: 10500/-
FURN-00241,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,18,10,,₹0,0,text_regex,: 10000/-
FURN-00242,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,18,10,,₹0,0,text_regex,: 10000/-
FURN-00243,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,21,64,,₹0,0,text_regex,: 64000/-
FURN-00244,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,21,60,,₹0,0,text_regex,: 60000/-
FURN-00245,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,21,56,,₹0,0,text_regex,: 56000/-
FURN-00246,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,21,52,,₹0,0,text_regex,: 52000/-
FURN-00247,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,22,63,,₹500,500,text_regex,: 63500/- | MB : 58500/-
FURN-00248,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,22,51,,₹0,0,text_regex,: 51000/- | MB : 48000/-
FURN-00249,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,22,68,,₹0,0,text_regex,: 68000/-
FURN-00250,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,22,40,,₹0,0,text_regex,: 40000/-
FURN-00251,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,23,75,,₹0,0,text_regex,: 75000/- | MB : 72000/-
FURN-00252,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,23,55,,₹0,0,text_regex,: 55000/- | MB : 50000/-
FURN-00253,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,23,41,,₹0,0,text_regex,: 41000/- |MB : 39000/-
FURN-00254,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,23,59,,₹0,0,text_regex,: 59000/- | MB : 57000/-
FURN-00255,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,24,26,,₹0,0,text_regex,: 26000/-
FURN-00256,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,24,24,,₹0,0,text_regex,: 24000/-
FURN-00257,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,24,28,,₹0,0,text_regex,: 28000/-
FURN-00258,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,24,26,,₹0,0,text_regex,: 26000/-
FURN-00259,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,25,95,,₹0,0,text_regex,: 95000/-
FURN-00260,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,25,85,,₹0,0,text_regex,: 85000/-
FURN-00261,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,25,80,,₹0,0,text_regex,: 80000/-
FURN-00262,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,25,76,,₹0,0,text_regex,: 76000/-
FURN-00263,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,26,28,,₹0,0,text_regex,: 28000/-
FURN-00264,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,26,(Imp),,₹280,280,text_regex,(IMP) 280
FURN-00265,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,27,32,,₹500,500,text_regex,: 32500/-
FURN-00266,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,27,30,,₹500,500,text_regex,: 30500/-
FURN-00267,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,27,34,,₹0,0,text_regex,: 34000/-
FURN-00268,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,27,32,,₹0,0,text_regex,: 32000/-
FURN-00269,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,28,28,,₹0,0,text_regex,: 28000/-
FURN-00270,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,28,26,,₹500,500,text_regex,: 26500/-
FURN-00271,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,28,32,,₹0,0,text_regex,: 32000/-
FURN-00272,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,28,30,,₹0,0,text_regex,: 30000/-
FURN-00273,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,29,33,,₹0,0,text_regex,: 33000/-
FURN-00274,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,29,32,,₹0,0,text_regex,: 32000/-
FURN-00275,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,29,34,,₹500,500,text_regex,: 34500/-
FURN-00276,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,29,32,,₹0,0,text_regex,: 32000/-
FURN-00277,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,30,64,,₹0,0,text_regex,: 64000/-
FURN-00278,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,30,61,,₹0,0,text_regex,: 61000/-
FURN-00279,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,30,75,,₹0,0,text_regex,: 75000/-
FURN-00280,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,30,55,,₹0,0,text_regex,: 55000/-
FURN-00281,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,31,128,,₹0,0,text_regex,: 128000/-
FURN-00282,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,31,120,,₹0,0,text_regex,: 120000/-
FURN-00283,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,31,32,,₹0,0,text_regex,: 32000/-
FURN-00284,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,31,31,,₹0,0,text_regex,: 31000/-
FURN-00285,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,32,31,,₹0,0,text_regex,: 31000/-
FURN-00286,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,32,28,,₹500,500,text_regex,: 28500/-
FURN-00287,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,32,26,,₹0,0,text_regex,: 26000/-
FURN-00288,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,32,24,,₹0,0,text_regex,: 24000/-
FURN-00289,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,33,20,,₹0,0,text_regex,: 20000/-
FURN-00290,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,33,19,,₹0,0,text_regex,: 19000/-
FURN-00291,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,33,38,,₹500,500,text_regex,: 38500/-
FURN-00292,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,33,37,,₹500,500,text_regex,: 37500/-
FURN-00293,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,34,17,,₹500,500,text_regex,: 17500/-
FURN-00294,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,34,17,,₹0,0,text_regex,: 17000/-
FURN-00295,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,34,17,,₹500,500,text_regex,: 17500/-
FURN-00296,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,34,17,,₹0,0,text_regex,: 17000/-
FURN-00297,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,35,14,,₹0,0,text_regex,: 14000/-
FURN-00298,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,35,13,,₹0,0,text_regex,: 13000/-
FURN-00299,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,35,25,,₹500,500,text_regex,: 25500/-
FURN-00300,A -DIVINE CHAIRS PRICELIST,EXECUTIVE PRICELIST-AUG26.pdf,executive,35,24,,₹500,500,text_regex,: 24500/-
FURN-00301,A -DIVINE CHAIRS PRICELIST,HIGHCOUNTER PRICELIST- AUG26.pdf,highcounter,2,17,,₹0,0,text_regex,17000
FURN-00302,A -DIVINE CHAIRS PRICELIST,HIGHCOUNTER PRICELIST- AUG26.pdf,highcounter,2,19,,₹800,800,text_regex,19800/-
FURN-00303,A -DIVINE CHAIRS PRICELIST,HIGHCOUNTER PRICELIST- AUG26.pdf,highcounter,2,16,,₹0,0,text_regex,16000/-
FURN-00304,A -DIVINE CHAIRS PRICELIST,HIGHCOUNTER PRICELIST- AUG26.pdf,highcounter,2,12,,₹500,500,text_regex,12500/-
FURN-00305,A -DIVINE CHAIRS PRICELIST,HIGHCOUNTER PRICELIST- AUG26.pdf,highcounter,2,23,,₹0,0,text_regex,23000/-
FURN-00306,A -DIVINE CHAIRS PRICELIST,HIGHCOUNTER PRICELIST- AUG26.pdf,highcounter,2,12,,₹500,500,text_regex,12500/-
FURN-00307,A -DIVINE CHAIRS PRICELIST,HIGHCOUNTER PRICELIST- AUG26.pdf,highcounter,2,16,,₹500,500,text_regex,16500/-
FURN-00308,A -DIVINE CHAIRS PRICELIST,HIGHCOUNTER PRICELIST- AUG26.pdf,highcounter,2,23,,₹0,0,text_regex,23000/-
FURN-00309,A -DIVINE CHAIRS PRICELIST,HIGHCOUNTER PRICELIST- AUG26.pdf,highcounter,2,25,,₹0,0,text_regex,25000/-
FURN-00310,A -DIVINE CHAIRS PRICELIST,HIGHCOUNTER PRICELIST- AUG26.pdf,highcounter,3,14,,₹500,500,text_regex,14500/-
FURN-00311,A -DIVINE CHAIRS PRICELIST,HIGHCOUNTER PRICELIST- AUG26.pdf,highcounter,3,10,,₹500,500,text_regex,10500/-
FURN-00312,A -DIVINE CHAIRS PRICELIST,HIGHCOUNTER PRICELIST- AUG26.pdf,highcounter,3,18,,₹500,500,text_regex,18500/-
FURN-00313,A -DIVINE CHAIRS PRICELIST,HIGHCOUNTER PRICELIST- AUG26.pdf,highcounter,3,12,,₹500,500,text_regex,12500/-
