ID,Folder,PDF_File,Category,Page,Product_Title,Price_Formatted,Raw_Price,Image_Path,Line_Text
EXT-1080,DIVINE CHAIRS CATALOGUE (W-O PRICE AND W-O LOGO),TABLE & STAND SERIES.pdf,tables,17,Console,Price on Request,0,/extracted_product_images/EXT-1080.jpg,CONSOLE
EXT-1081,DIVINE CHAIRS CATALOGUE (W-O PRICE AND W-O LOGO),TABLE & STAND SERIES.pdf,tables,17,St 018,Price on Request,0,/extracted_product_images/EXT-1081.jpg,ST 018
EXT-1082,DIVINE CHAIRS CATALOGUE (W-O PRICE AND W-O LOGO),TABLE & STAND SERIES.pdf,tables,18,F 43,Price on Request,0,/extracted_product_images/EXT-1082.jpg,F 43
EXT-1083,DIVINE CHAIRS CATALOGUE (W-O PRICE AND W-O LOGO),TABLE & STAND SERIES.pdf,tables,18,Sd  152,Price on Request,0,/extracted_product_images/EXT-1083.jpg,SD  152
EXT-1084,DIVINE CHAIRS CATALOGUE (W-O PRICE AND W-O LOGO),TABLE & STAND SERIES.pdf,tables,19,Z267,Price on Request,0,/extracted_product_images/EXT-1084.jpg,Z267
EXT-1085,DIVINE CHAIRS CATALOGUE (W-O PRICE AND W-O LOGO),TABLE & STAND SERIES.pdf,tables,19,N-M,Price on Request,0,/extracted_product_images/EXT-1085.jpg,N-M
EXT-1086,DIVINE CHAIRS CATALOGUE (W-O PRICE AND W-O LOGO),TABLE & STAND SERIES.pdf,tables,20,T-2016,Price on Request,0,/extracted_product_images/EXT-1086.jpg,T-2016
EXT-1087,DIVINE CHAIRS CATALOGUE (W-O PRICE AND W-O LOGO),TABLE & STAND SERIES.pdf,tables,20,E47,Price on Request,0,/extracted_product_images/EXT-1087.jpg,E47
EXT-1088,DIVINE CHAIRS CATALOGUE (W-O PRICE AND W-O LOGO),TABLE & STAND SERIES.pdf,tables,21,E94,Price on Request,0,/extracted_product_images/EXT-1088.jpg,E94
EXT-1089,DIVINE CHAIRS CATALOGUE (W-O PRICE AND W-O LOGO),TABLE & STAND SERIES.pdf,tables,21,E95,Price on Request,0,/extracted_product_images/EXT-1089.jpg,E95
EXT-1090,DIVINE CHAIRS CATALOGUE (W-O PRICE AND W-O LOGO),TABLE & STAND SERIES.pdf,tables,22,H13 Folding Table Stand,Price on Request,0,/extracted_product_images/EXT-1090.jpg,H13 FOLDING TABLE STAND
EXT-1091,DIVINE CHAIRS CATALOGUE (W-O PRICE AND W-O LOGO),TABLE & STAND SERIES.pdf,tables,23,Z207 Frame,Price on Request,0,/extracted_product_images/EXT-1091.jpg,Z207 FRAME
EXT-1092,DIVINE CHAIRS CATALOGUE (W-O PRICE AND W-O LOGO),TABLE & STAND SERIES.pdf,tables,23,1150 X 680 X 725H,Price on Request,0,/extracted_product_images/EXT-1092.jpg,1150 X 680 X 725H
EXT-1093,DIVINE CHAIRS CATALOGUE (W-O PRICE AND W-O LOGO),TABLE & STAND SERIES.pdf,tables,24,Bl 001,Price on Request,0,/extracted_product_images/EXT-1093.jpg,BL 001
EXT-1094,DIVINE CHAIRS CATALOGUE (W-O PRICE AND W-O LOGO),TABLE & STAND SERIES.pdf,tables,24,Bl 056 - 1,Price on Request,0,/extracted_product_images/EXT-1094.jpg,BL 056 - 1
PRINCE-001,A -DIVINE CHAIRS PRICELIST,+ PRINCE SERIES - PRICELIST WEF 1STMAY 2026.pdf,prince,2,Quartz,"₹34,000 + GST",34000,/extracted_product_images/PRINCE-001.jpg,"Quartz | Formedforstillness. | ₹34,000 + GST"
PRINCE-002,A -DIVINE CHAIRS PRICELIST,+ PRINCE SERIES - PRICELIST WEF 1STMAY 2026.pdf,prince,3,Paradox,Price on Request,0,/extracted_product_images/PRINCE-002.jpg,Paradox | Where form meets freedom | Price on Request
PRINCE-003,A -DIVINE CHAIRS PRICELIST,+ PRINCE SERIES - PRICELIST WEF 1STMAY 2026.pdf,prince,4,Ferrari,"₹47,500 + GST",47500,/extracted_product_images/PRINCE-003.jpg,"Ferrari | Modern comfort. | ₹47,500 + GST"
PRINCE-004,A -DIVINE CHAIRS PRICELIST,+ PRINCE SERIES - PRICELIST WEF 1STMAY 2026.pdf,prince,5,Valour,"₹48,500 + GST",48500,/extracted_product_images/PRINCE-004.jpg,"Valour | Bold inform. | ₹48,500 + GST"
PRINCE-005,A -DIVINE CHAIRS PRICELIST,+ PRINCE SERIES - PRICELIST WEF 1STMAY 2026.pdf,prince,6,Soho,"₹41,500 + GST",41500,/extracted_product_images/PRINCE-005.jpg,"Soho | Modern comfort. | ₹41,500 + GST"
PRINCE-006,A -DIVINE CHAIRS PRICELIST,+ PRINCE SERIES - PRICELIST WEF 1STMAY 2026.pdf,prince,7,Tiago,"₹32,000 + GST",32000,/extracted_product_images/PRINCE-006.jpg,"Tiago | Designed for focus. | ₹32,000 + GST"
PRINCE-007,A -DIVINE CHAIRS PRICELIST,+ PRINCE SERIES - PRICELIST WEF 1STMAY 2026.pdf,prince,8,Allure,"₹28,000 + GST",28000,/extracted_product_images/PRINCE-007.jpg,"Allure | LOUNGECHAIR | ₹28,000 + GST"
PRINCE-008,A -DIVINE CHAIRS PRICELIST,+ PRINCE SERIES - PRICELIST WEF 1STMAY 2026.pdf,prince,9,Pebble,"₹29,000 + GST",29000,/extracted_product_images/PRINCE-008.jpg,"Pebble | Soft curves. | ₹29,000 + GST"
PRINCE-009,A -DIVINE CHAIRS PRICELIST,+ PRINCE SERIES - PRICELIST WEF 1STMAY 2026.pdf,prince,10,Crafty,"₹32,000 + GST",32000,/extracted_product_images/PRINCE-009.jpg,"Crafty | Modern comfort. | ₹32,000 + GST"
PRINCE-010,A -DIVINE CHAIRS PRICELIST,+ PRINCE SERIES - PRICELIST WEF 1STMAY 2026.pdf,prince,11,Marina,"₹28,000 + GST",28000,/extracted_product_images/PRINCE-010.jpg,"Marina | LOUNGE CHAIR | ₹28,000 + GST"
PRINCE-011,A -DIVINE CHAIRS PRICELIST,+ PRINCE SERIES - PRICELIST WEF 1STMAY 2026.pdf,prince,12,Osaka,"₹32,000 + GST",32000,/extracted_product_images/PRINCE-011.jpg,"Osaka | Sculpted comfort. | ₹32,000 + GST"
PRINCE-012,A -DIVINE CHAIRS PRICELIST,+ PRINCE SERIES - PRICELIST WEF 1STMAY 2026.pdf,prince,13,Azzura,"₹22,000 + GST",22000,/extracted_product_images/PRINCE-012.jpg,"Azzura | Modern comfort. | ₹22,000 + GST"
PRINCE-013,A -DIVINE CHAIRS PRICELIST,+ PRINCE SERIES - PRICELIST WEF 1STMAY 2026.pdf,prince,14,Cassina,"₹26,000 + GST",26000,/extracted_product_images/PRINCE-013.jpg,"Cassina | Contemporary Comfort. | ₹26,000 + GST"
PRINCE-014,A -DIVINE CHAIRS PRICELIST,+ PRINCE SERIES - PRICELIST WEF 1STMAY 2026.pdf,prince,15,Meraki,"₹30,000 + GST",30000,/extracted_product_images/PRINCE-014.jpg,"Meraki | LOUNGE CHAIR | ₹30,000 + GST"
PRINCE-015,A -DIVINE CHAIRS PRICELIST,+ PRINCE SERIES - PRICELIST WEF 1STMAY 2026.pdf,prince,16,Scorpio,"₹27,000 + GST",27000,/extracted_product_images/PRINCE-015.jpg,"Scorpio | Curved for comfort | ₹27,000 + GST"
PRINCE-016,A -DIVINE CHAIRS PRICELIST,+ PRINCE SERIES - PRICELIST WEF 1STMAY 2026.pdf,prince,17,Tiesto,"₹19,000 + GST",19000,/extracted_product_images/PRINCE-016.jpg,"Tiesto | LOUNGE CHAIR | ₹19,000 + GST"
PRINCE-017,A -DIVINE CHAIRS PRICELIST,+ PRINCE SERIES - PRICELIST WEF 1STMAY 2026.pdf,prince,18,Avita,"₹32,000 + GST",32000,/extracted_product_images/PRINCE-017.jpg,"Avita | Modern comfort. | ₹32,000 + GST"
PRINCE-018,A -DIVINE CHAIRS PRICELIST,+ PRINCE SERIES - PRICELIST WEF 1STMAY 2026.pdf,prince,19,June,"₹35,000 + GST",35000,/extracted_product_images/PRINCE-018.jpg,"June | Comfort that inspires. | ₹35,000 + GST"
PRINCE-019,A -DIVINE CHAIRS PRICELIST,+ PRINCE SERIES - PRICELIST WEF 1STMAY 2026.pdf,prince,20,Rolf,"₹24,000 + GST",24000,/extracted_product_images/PRINCE-019.jpg,"Rolf | Moderncomfort. | ₹24,000 + GST"
PRINCE-020,A -DIVINE CHAIRS PRICELIST,+ PRINCE SERIES - PRICELIST WEF 1STMAY 2026.pdf,prince,21,Symphony,"₹29,750 + GST",29750,/extracted_product_images/PRINCE-020.jpg,"Symphony | Modern comfort. | ₹29,750 + GST"
PRINCE-021,A -DIVINE CHAIRS PRICELIST,+ PRINCE SERIES - PRICELIST WEF 1STMAY 2026.pdf,prince,22,Lancer,"₹41,000 + GST",41000,/extracted_product_images/PRINCE-021.jpg,"Lancer | Sleek design. | ₹41,000 + GST"
PRINCE-022,A -DIVINE CHAIRS PRICELIST,+ PRINCE SERIES - PRICELIST WEF 1STMAY 2026.pdf,prince,23,Zara,"₹39,500 + GST",39500,/extracted_product_images/PRINCE-022.jpg,"Zara | Comfort that inspires | ₹39,500 + GST"
PRINCE-023,A -DIVINE CHAIRS PRICELIST,+ PRINCE SERIES - PRICELIST WEF 1STMAY 2026.pdf,prince,24,Zara,"₹37,000 + GST",37000,/extracted_product_images/PRINCE-023.jpg,"Zara | without arms | ₹37,000 + GST"
PRINCE-024,A -DIVINE CHAIRS PRICELIST,+ PRINCE SERIES - PRICELIST WEF 1STMAY 2026.pdf,prince,25,Oxy,"₹32,000 + GST",32000,/extracted_product_images/PRINCE-024.jpg,"Oxy | Modern comfort | ₹32,000 + GST"
PRINCE-025,A -DIVINE CHAIRS PRICELIST,+ PRINCE SERIES - PRICELIST WEF 1STMAY 2026.pdf,prince,26,Finista,"₹28,000 + GST",28000,/extracted_product_images/PRINCE-025.jpg,"Finista | Moderncomfort. | ₹28,000 + GST"
PRINCE-026,A -DIVINE CHAIRS PRICELIST,+ PRINCE SERIES - PRICELIST WEF 1STMAY 2026.pdf,prince,27,Ethan,"₹28,000 + GST",28000,/extracted_product_images/PRINCE-026.jpg,"Ethan | Sculpted comfort. | ₹28,000 + GST"
PRINCE-027,A -DIVINE CHAIRS PRICELIST,+ PRINCE SERIES - PRICELIST WEF 1STMAY 2026.pdf,prince,28,Antonia,"₹26,000 + GST",26000,/extracted_product_images/PRINCE-027.jpg,"Antonia | Modern comfort. | ₹26,000 + GST"
PRINCE-028,A -DIVINE CHAIRS PRICELIST,+ PRINCE SERIES - PRICELIST WEF 1STMAY 2026.pdf,prince,29,Mackanzy,"₹29,000 + GST",29000,/extracted_product_images/PRINCE-028.jpg,"Mackanzy | Modern comfort. | ₹29,000 + GST"
PRINCE-029,A -DIVINE CHAIRS PRICELIST,+ PRINCE SERIES - PRICELIST WEF 1STMAY 2026.pdf,prince,30,Mustang,"₹29,500 + GST",29500,/extracted_product_images/PRINCE-029.jpg,"Mustang | Modern comfort. | ₹29,500 + GST"
PRINCE-030,A -DIVINE CHAIRS PRICELIST,+ PRINCE SERIES - PRICELIST WEF 1STMAY 2026.pdf,prince,31,Maharaja,"₹32,000 + GST",32000,/extracted_product_images/PRINCE-030.jpg,"Maharaja | Timeless luxury. | ₹32,000 + GST"
WS-001,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,2,Norway (Imp),"₹34,000",34000,/extracted_product_images/workstation_001.jpg,"Norway (Imp) | ₹34,000 | Glass flled nylon frame with korean mesh in back and seat 3D Adjustable armrest. Innovation mechanism. Two position lock, zero pressure seat. 700 mm Nylon base with 60mm castors & class 4 gas lift."
WS-002,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,2,Lido (Imp),"₹19,450",19450,/extracted_product_images/workstation_002.jpg,"Lido (Imp) | ₹19,450 | Glass flled nylon back & seat with Korean mesh. Fix PP armrest. Synchro tit cable control mechanism with single position lock. ninium die cast base with 60 mm nylon castors & class 4 gaslift."
WS-003,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,2,Smart (Imp),"₹18,500",18500,/extracted_product_images/workstation_003.jpg,"Smart (Imp) | ₹18,500 | Glassfilled nylon back with inbuilt lumbar. Fix PU padded armrest. Center tilt mechanism. 650mm grey nylon base with 60 mm nylon castors & class 4 gaslift"
WS-004,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,2,Brick (Blue / Grey) (Imp),"₹13,500",13500,/extracted_product_images/workstation_004.jpg,"Brick (Blue / Grey) (Imp) | ₹13,500 | Glass flled nylon mesh back with lumbar support & fabric seat. Fix PP armrest. Center tilt mechanism with single position lock. 650mm nylon base with 60 mm nylon castors & class 4 gaslift."
WS-005,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,3,Deca (Imp),"₹12,000",12000,/extracted_product_images/workstation_005.jpg,"Deca (Imp) | ₹12,000 | Glass flled nylon mesh back with fixed lumbar support & fabric seat. Fix PP armrest. Center tilt mechanism with single position lock. 650mm nylon base with 60 mm nylon castors & class 4 gaslft."
WS-006,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,3,Hexa (Imp),"₹13,500",13500,/extracted_product_images/workstation_006.jpg,"Hexa (Imp) | ₹13,500 | Glass flled nylon mesh back with fixed lumbar support & fabric seat. Fix PP armrest. Synchro tilt mechanism with single position lock. 650mm nylon base with 60 mm nylon castors & class 4 gaslift."
WS-007,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,3,Trio (Grey) (Imp),"₹12,500",12500,/extracted_product_images/workstation_007.jpg,"Trio (Grey) (Imp) | ₹12,500 | Glass flled nylon mesh back with fixed lumbar support & fabric seat. Fix PP armrest. Synchro tilt mechanism with single position lock. 650mm nylon base with 60 mm nylon castors & class 4 gaslit."
WS-008,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,3,Trio (Blk) (Imp),"₹11,500",11500,/extracted_product_images/workstation_008.jpg,"Trio (Blk) (Imp) | ₹11,500 | Glassfilled nylon mesh back with fixed lumbar support & fabric seat. Fix PP armrest. Synchro tilt mechanism with single position lock. 650mm nylon base with 60 mm nylon castors & class 4 gaslift."
WS-009,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,4,Pearl (Imp),"₹14,500",14500,/extracted_product_images/workstation_009.jpg,"Pearl (Imp) | ₹14,500 | Glass flled nylon back with inbuilt lumbar support & fabric seat. Fix PP armrest. Backrest can be reclined. 650mm nylon base with 60 mm nylon castors & class 4 ga"
WS-010,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,4,Sweety (Grey/Black /Blue) (Imp),"₹8,500",8500,/extracted_product_images/workstation_010.jpg,"Sweety (Grey/Black /Blue) (Imp) | ₹8,500 | Glass filled nylon mesh back with fixed lumbar support & fabric seat. Fix PP armrest. Center tit mechanism with single position lock. 650mm nylon base with 60 mm nylon castors & class 4 gaslift."
WS-011,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,4,Glaze Seat Cushion (Grey) (Imp),"₹8,500",8500,/extracted_product_images/workstation_011.jpg,"Glaze Seat Cushion (Grey) (Imp) | ₹8,500 | Glass filled nylon back with mesh and fabric seat. Fixed PP armrest attached with the back. Fixed Lumbar support. Center tilt with single position lock. 650mm nylon base with 60mm nylon castors & class 4 Gas lift."
WS-012,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,5,Omega (Grey) (Ind),"₹10,000",10000,/extracted_product_images/workstation_012.jpg,"Omega (Grey) (Ind) | ₹10,000 | Glassfilled nylon mesh back with fixed lumbar support & fabric seat. Fix PP armrest. Center tilt mechanism with single position lock. 650mm nylon base with 60 mm nylon castors & class 4 gaslft. (without seat outer)."
WS-013,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,5,Octa,"₹10,500",10500,/extracted_product_images/workstation_013.jpg,"Octa | ₹10,500 | Glass filled Nylon back with Fabric Mesh. Fixed PP armrest attached with back. Fix lumbar support. Center tilt mechanism with single position lock. 650mm nylon base with twin wheel nylon castors & class 4 gas lift."
WS-014,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,5,Winner Grey (Imp),"₹14,500",14500,/extracted_product_images/workstation_014.jpg,"Winner Grey (Imp) | ₹14,500 | Glass flled nylon mesh back with adjustable lumbar support & fabric seat. Nylon armrest with PU pad with flipping movement. Center tilt mechanism with single position lock. 650mm nylon base with 60 mm nylon castors & class 4 gaslit."
WS-015,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,5,Winner Blk (Imp),"₹13,750",13750,/extracted_product_images/workstation_015.jpg,"Winner Blk (Imp) | ₹13,750 | Glass filled nylon mesh back with adjustable lumbar support & fabric seat. Nylon armrest with PU pad with flipping movement. Center tilt mechanism with single position lock. 650mm nylon base with 60 mm nylon castors & class 4 gaslf."
WS-016,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,6,Eco,"₹10,000",10000,/extracted_product_images/workstation_016.jpg,"Eco | ₹10,000 | Commercial Ergonomic Workstation Chair with Mesh/Fabric Support."
WS-017,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,6,Eco,"₹8,700",8700,/extracted_product_images/workstation_017.jpg,"Eco | ₹8,700 | Classfilled nylon mesh back with fixed lumbar support & fabric seat. 2D Adjustable PU pad armrest. Synchro tilt mechanism with single position lock. Auto weight mechanism available at additional cost. 650mm chrome base with 60 mm nylon castors & class 4 gaslift."
WS-018,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,6,Zen (Grey (Ind),"₹8,800",8800,/extracted_product_images/workstation_018.jpg,"Zen (Grey (Ind) | ₹8,800 | Commercial Ergonomic Workstation Chair with Mesh/Fabric Support."
WS-019,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,6,Zen (Black) (Ind),"₹8,000",8000,/extracted_product_images/workstation_019.jpg,"Zen (Black) (Ind) | ₹8,000 | Glass flled nylon mesh back with fixed lumbar support & fabric seat. 2D Adjustable PU pad armrest. Synchro tilt mechanism with single position lock. Auto weight mechanism available at additional cost. 650mm nylon base with 60 mm nylon castors & class 4 galift."
WS-020,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,6,Time Grey (Ind),"₹8,600",8600,/extracted_product_images/workstation_020.jpg,"Time Grey (Ind) | ₹8,600 | Glassfilled nylon mesh back with fixed lumbar support & fabric seat. Adjustable PP armrest. Center tilt synchro mechanism with single position lock. 650mm chrome base with 60 mm nylon castors & class 4 gaslift."
WS-021,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,6,Time Blk (Ind),"₹7,300",7300,/extracted_product_images/workstation_021.jpg,"Time Blk (Ind) | ₹7,300 | Glass flled nylon mesh back & fabric seat. Adjustable PP armrest. Center tilt synchro mechanism with single position lock. 650mm nylon base with 60 mm nylon castors & class 4 gaslft."
WS-022,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,7,Vista Black (Ind),"₹7,900",7900,/extracted_product_images/workstation_022.jpg,"Vista Black (Ind) | ₹7,900 | Commercial Ergonomic Workstation Chair with Mesh/Fabric Support."
WS-023,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,7,Vista Grey (Ind),"₹9,700",9700,/extracted_product_images/workstation_023.jpg,"Vista Grey (Ind) | ₹9,700 | Glass flled nylon mesh back with fixed lumbar support & fabric seat. 2D Adjustable PP armrest. Synchro tilt mechanism with single position lock. 650mm nylon base with 60 mm nylon castors & class 4 gaslit. VISTA DLX : With grey body & chrome base."
WS-024,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,7,Karina Dlx (Ind),"₹7,600",7600,/extracted_product_images/workstation_024.jpg,"Karina Dlx (Ind) | ₹7,600 | Glassfilled nylon mesh back with fixed lumbar support & fabric seat. Fix/ Adjustable PP armrest. Synchro tit mechanism with single position lock. 650mm nylon base with 60 mm nylon castors & class 4 gaslift."
WS-025,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,7,Polo Eco (Ind),"₹6,700",6700,/extracted_product_images/workstation_025.jpg,"Polo Eco (Ind) | ₹6,700 | Commercial Ergonomic Workstation Chair with Mesh/Fabric Support."
WS-026,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,7,Polo Dlx (Ind),"₹7,200",7200,/extracted_product_images/workstation_026.jpg,"Polo Dlx (Ind) | ₹7,200 | Glass flled nylon mesh back with fixed lumbar support & fabric seat. Fix/ Adjustable PP armrest. Synchro tilt mechanism with single position lock. 650mm nylon base with 60 mm nylon castors & class 4 gaslit."
WS-027,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,7,Eon Dlx (Ind),"₹7,900",7900,/extracted_product_images/workstation_027.jpg,"Eon Dlx (Ind) | ₹7,900 | Glassfilled nylon mesh back with fixed lumbar support & fabric seat. Fix/ Adjustable PP armrest. Synchro tit mechanism with single position lock. 650mm nylon base with 60 mm nylon castors & class 4 gaslift."
WS-028,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,8,Ergon Blk (Ind),"₹9,500",9500,/extracted_product_images/workstation_028.jpg,"Ergon Blk (Ind) | ₹9,500 | Glass filled nylon mesh back with adjustable lumbar support & fabric seat. Adjustable PP armrest. Synchro tit mechanism with single position lock. 650mm nylon base with 60 mm nylon castors & class 4 gaslft."
WS-029,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,8,Ergon Wht (Ind),"₹11,500",11500,/extracted_product_images/workstation_029.jpg,"Ergon Wht (Ind) | ₹11,500 | Glass filled nylon mesh back with adjustable lumbar support & fabric seat. Adjustable PP armrest. Synchro tilt mechanism with single position lock. 650mm nylon base with 60 mm nylon castors & class 4 gaslift."
WS-030,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,8,Smile Eco (Ind),"₹6,800",6800,/extracted_product_images/workstation_030.jpg,"Smile Eco (Ind) | ₹6,800 | Commercial Ergonomic Workstation Chair with Mesh/Fabric Support."
WS-031,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,8,Smile Dlx (Ind),"₹6,900",6900,/extracted_product_images/workstation_031.jpg,"Smile Dlx (Ind) | ₹6,900 | Glass flled nylon mesh back with fixed lumbar support & fabric seat. Fix/ Adjustable PP armrest. Synchro tilt mechanism with single position lock. 650mm nylon base with 60 mm nylon castors & class 4 gaslit."
WS-032,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,8,Smile Cush Eco (Ind),"₹7,500",7500,/extracted_product_images/workstation_032.jpg,"Smile Cush Eco (Ind) | ₹7,500 | Commercial Ergonomic Workstation Chair with Mesh/Fabric Support."
WS-033,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,8,Smile Cush Dlx (Ind),"₹7,700",7700,/extracted_product_images/workstation_033.jpg,"Smile Cush Dlx (Ind) | ₹7,700 | Glass filled nylon back with fixed lumbar support & fabric seat and back. Fix/ Adjustable PP armrest. Synchro tilt mechanism with single position lock. 650mm nylon base with 60 mm nylon castors & class 4 gaslift."
WS-034,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,9,Sky (Ind),"₹6,400",6400,/extracted_product_images/workstation_034.jpg,"Sky (Ind) | ₹6,400 | Glass flled nylon mesh back with inbuilt lumbar support & fabric seat. Fix PP armrest attached to the back. Center tilt mechanism with single position lock. 650mm nylon base with 60 mm nylon castors & class 4 gaslft."
WS-035,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,9,Jupitor (Grey) (Ind),"₹6,800",6800,/extracted_product_images/workstation_035.jpg,"Jupitor (Grey) (Ind) | ₹6,800 | Commercial Ergonomic Workstation Chair with Mesh/Fabric Support."
WS-036,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,9,Jupitor (Black) (Ind),"₹6,400",6400,/extracted_product_images/workstation_036.jpg,"Jupitor (Black) (Ind) | ₹6,400 | Glass filled nylon mesh back with inbuilt lumbar support & fabric seat. Fix PP armrest attached to the back. Center tilt mechanism with single position lock. 650mm nylon base with 60 mm nylon castors & class 4 gaslift."
WS-037,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,9,Leo (White) (Ind),"₹6,600",6600,/extracted_product_images/workstation_037.jpg,"Leo (White) (Ind) | ₹6,600 | Commercial Ergonomic Workstation Chair with Mesh/Fabric Support."
WS-038,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,9,Leo (Black) (Ind),"₹5,700",5700,/extracted_product_images/workstation_038.jpg,"Leo (Black) (Ind) | ₹5,700 | Glass flled nylon mesh back with inbuilt lumbar support & fabric seat. Fix PP armrest attached to the back. Center tit mechanism with single position lock. 650mm nylon base with 60 mm nylon castors & class 4 gaslift."
WS-039,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,9,Kabel (Ind),"₹6,200",6200,/extracted_product_images/workstation_039.jpg,"Kabel (Ind) | ₹6,200 | Glass flled nylon mesh back with inbuilt lumbar support & fabric seat. Fix PP armrest attached to the back. Center tilt mechanism with single position lock. 650mm nylon base with 60 mm nylon castors & class 4 gaslift."
WS-040,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,10,Quest Dlx (Ind),"₹7,800",7800,/extracted_product_images/workstation_040.jpg,"Quest Dlx (Ind) | ₹7,800 | Glass filled nylon mesh back with fixed lumbar support & fabric seat. Fix/ Adjustable PP armrest. Synchro tilt mechanism with single position lock. 650mm nylon base with 60 mm nylon castors & class 4 gaslft."
WS-041,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,10,Flash Dlx (Ind),"₹7,800",7800,/extracted_product_images/workstation_041.jpg,"Flash Dlx (Ind) | ₹7,800 | Glass flled nylon mesh back with fixed lumbar support & fabric seat. Fix/ Adjustable PP armrest. Synchro tit mechanism with single position lock. 650mm nylon base with 60 mm nylon castors & class 4 gaslf."
WS-042,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,10,Vitro (Ind) Grey,"₹9,200",9200,/extracted_product_images/workstation_042.jpg,"Vitro (Ind) Grey | ₹9,200 | Glass filled nylon mesh back with adjustable lumbar support & fabric seat. Adjustable PP armrest. Synchro tilt mechanism with single position lock. 650mm chrome base with 60 mm nylon castors & class 4 gaslift."
WS-043,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,10,Vitro (Ind) (Black),"₹7,500",7500,/extracted_product_images/workstation_043.jpg,"Vitro (Ind) (Black) | ₹7,500 | Glass flled nylon mesh back with adjustable lumbar support & fabric seat. Adjustable PP armrest. Synchro tilt mechanism with single position lock. 650mm chrome base with 60 mm nylon castors & class 4 gaslift."
